Drug1,Drug2,Label
Lorpiprazole,Meloxicam,2
Lorpiprazole,Meprobamate,2
Lorpiprazole,Methadone,2
Lorpiprazole,Methotrimeprazine,0
Lorpiprazole,Methoxyflurane,2
Lorpiprazole,Methylprednisolone,2
Lorpiprazole,Methyltestosterone,2
Lorpiprazole,Metoprolol,0
Lorpiprazole,Metronidazole,2
Lorpiprazole,Mexiletine,2
Lorpiprazole,Mianserin,2
Lorpiprazole,Miconazole,2
Lorpiprazole,Midazolam,2
Lorpiprazole,Midodrine,15
Lorpiprazole,Midostaurin,2
Lorpiprazole,Mifepristone,2
Lorpiprazole,Miltefosine,15
Lorpiprazole,Mirabegron,2
Lorpiprazole,Mirtazapine,2
Lorpiprazole,Mitotane,3
Lorpiprazole,Modafinil,2
Lorpiprazole,Montelukast,2
Lorpiprazole,Morphine,2
Lorpiprazole,Mycophenolatemofetil,2
Lorpiprazole,Nabilone,2
Lorpiprazole,Nabiximols,2
Lorpiprazole,Naloxegol,2
Lorpiprazole,Naloxone,2
Lorpiprazole,Nateglinide,2
Lorpiprazole,Nebivolol,15
Lorpiprazole,Nefazodone,2
Lorpiprazole,Neratinib,2
Lorpiprazole,Netupitant,2
Lorpiprazole,Nicardipine,2
Losartan,Lovastatin,2
Losartan,Loxoprofen,1
Losartan,Lumacaftor,2
Losartan,Lumiracoxib,0
Losartan,Macitentan,7
Losartan,Masoprocol,1
Losartan,Mefenamicacid,0
Losartan,Melatonin,0
Losartan,Meloxicam,0
Losartan,Mestranol,0
Losartan,Metamizole,1
Losartan,Methadone,0
Losartan,Methazolamide,1
Losartan,Methoxyflurane,0
Losartan,Methyldopa,7
Losartan,Methylergometrine,1
Losartan,Methylphenidate,9
Losartan,Methylphenobarbital,7
Losartan,Metoprolol,7
Losartan,Metronidazole,0
Losartan,Miconazole,0
Losartan,Midostaurin,0
Losartan,Mifepristone,2
Losartan,Miltefosine,0
Losartan,Minaprine,7
Losartan,Mirtazapine,0
Losartan,Mitotane,3
Losartan,Moclobemide,0
Losartan,Molsidomine,7
Losartan,Montelukast,0
Losartan,Morphine,0
Losartan,Mycophenolatemofetil,0
Losartan,Mycophenolicacid,1
Losartan,Nabilone,1
Losartan,Nabiximols,0
Losartan,Nabumetone,1
Losartan,Naloxegol,2
Losartan,Naloxone,0
Losartan,Naproxen,0
Losartan,Nateglinide,0
Losartan,Nebivolol,7
Losartan,Nefazodone,0
Losartan,Netupitant,2
Losartan,Nicardipine,0
Lovastatin,Lumacaftor,8
Lovastatin,Lumiracoxib,0
Lovastatin,Lurasidone,2
Lovastatin,Macimorelin,0
Lovastatin,Macitentan,0
Lovastatin,Maraviroc,0
Lovastatin,Mebendazole,0
Lovastatin,Medroxyprogesteroneacetate,0
Lovastatin,Mefenamicacid,0
Lovastatin,Mefloquine,2
Lovastatin,Melatonin,0
Lovastatin,Meloxicam,0
Lovastatin,Mequitazine,2
Lovastatin,Mestranol,0
Lovastatin,Methadone,2
Lovastatin,Methazolamide,2
Lovastatin,Methimazole,2
Lovastatin,Methoxyflurane,0
Lovastatin,Methylergometrine,2
Lovastatin,Methylprednisolone,2
Lovastatin,Methyltestosterone,0
Lovastatin,Metoprolol,2
Lovastatin,Metronidazole,2
Lovastatin,Metyrapone,2
Lovastatin,Mexiletine,0
Lovastatin,Mianserin,0
Lovastatin,Miconazole,2
Lovastatin,Midazolam,2
Lovastatin,Midostaurin,0
Lovastatin,Mifepristone,2
Lovastatin,Mirabegron,0
Lovastatin,Mirtazapine,2
Lovastatin,Mitotane,3
Lovastatin,Mitoxantrone,2
Lovastatin,Moclobemide,0
Lovastatin,Modafinil,2
Lovastatin,Montelukast,0
Lovastatin,Morphine,0
Lovastatin,Mycophenolatemofetil,0
Lovastatin,Nabiximols,0
Lovastatin,Naloxegol,2
Lovastatin,Naloxone,0
Lovastatin,Naproxen,0
Lovastatin,Nateglinide,0
Lovastatin,Nefazodone,2
Lovastatin,Neratinib,0
Lovastatin,Netupitant,2
Lovastatin,Niacin,49
Lovastatin,Nicardipine,2
Loxoprofen,Lubiprostone,4
Loxoprofen,Lumiracoxib,1
Loxoprofen,Masoprocol,1
Loxoprofen,Mefenamicacid,1
Loxoprofen,Meloxicam,1
Loxoprofen,Metamizole,1
Loxoprofen,Methotrexate,2
Loxoprofen,Methylprednisolone,1
Loxoprofen,Metoprolol,9
Loxoprofen,Mometasone,1
Loxoprofen,Morniflumate,1
Loxoprofen,Mycophenolatemofetil,1
Loxoprofen,Mycophenolicacid,1
Loxoprofen,Nabumetone,1
Loxoprofen,Naproxen,1
Loxoprofen,Nebivolol,9
Lubiprostone,Lumiracoxib,4
Lubiprostone,Masoprocol,4
Lubiprostone,Mefenamicacid,4
Lubiprostone,Meloxicam,4
Lubiprostone,Metamizole,4
Lubiprostone,Methadone,4
Lubiprostone,Mycophenolatemofetil,4
Lubiprostone,Mycophenolicacid,4
Lubiprostone,Nabumetone,4
Lubiprostone,Naproxen,4
Lumacaftor,Lumiracoxib,3
Lumacaftor,Lurasidone,3
Lumacaftor,Macimorelin,3
Lumacaftor,Macitentan,3
Lumacaftor,Malathion,3
Lumacaftor,Maraviroc,3
Lumacaftor,Mebendazole,8
Lumacaftor,Medroxyprogesteroneacetate,3
Lumacaftor,Mefenamicacid,2
Lumacaftor,Mefloquine,8
Lumacaftor,Melatonin,3
Lumacaftor,Meloxicam,2
Lumacaftor,Meprobamate,3
Lumacaftor,Mestranol,3
Lumacaftor,Methadone,2
Lumacaftor,Methotrexate,3
Lumacaftor,Methoxyflurane,3
Lumacaftor,Methsuximide,3
Lumacaftor,Methylphenobarbital,3
Lumacaftor,Methylprednisolone,3
Lumacaftor,Methyltestosterone,3
Lumacaftor,Metoprolol,3
Lumacaftor,Metronidazole,3
Lumacaftor,Mexiletine,3
Lumacaftor,Mianserin,3
Lumacaftor,Miconazole,8
Lumacaftor,Midazolam,3
Lumacaftor,Midostaurin,8
Lumacaftor,Mifepristone,3
Lumacaftor,Mirabegron,3
Lumacaftor,Mirtazapine,2
Lumacaftor,Mitoxantrone,3
Lumacaftor,Moclobemide,3
Lumacaftor,Modafinil,8
Lumacaftor,Mometasone,3
Lumacaftor,Montelukast,3
Lumacaftor,Morphine,2
Lumacaftor,Mycophenolatemofetil,2
Lumacaftor,Nabiximols,3
Lumacaftor,Naloxegol,3
Lumacaftor,Naloxone,2
Lumacaftor,Naproxen,2
Lumacaftor,Nateglinide,3
Lumacaftor,Nefazodone,8
Lumacaftor,Neratinib,8
Lumacaftor,Netupitant,3
Lumacaftor,Nicardipine,2
Lumiracoxib,Masoprocol,1
Lumiracoxib,Mefenamicacid,1
Lumiracoxib,Meloxicam,1
Lumiracoxib,Mestranol,44
Lumiracoxib,Metamizole,1
Lumiracoxib,Methotrexate,2
Lumiracoxib,Methylprednisolone,1
Lumiracoxib,Metoprolol,9
Lumiracoxib,Mexiletine,0
Lumiracoxib,Midostaurin,0
Lumiracoxib,Mifepristone,2
Lumiracoxib,Moclobemide,0
Lumiracoxib,Modafinil,0
Lumiracoxib,Mometasone,1
Lumiracoxib,Morniflumate,1
Lumiracoxib,Mycophenolatemofetil,1
Lumiracoxib,Mycophenolicacid,1
Lumiracoxib,Nabumetone,1
Lumiracoxib,Naproxen,1
Lumiracoxib,Nebivolol,9
Lumiracoxib,Nefazodone,37
Lumiracoxib,Nicardipine,0
Lurasidone,Maprotiline,1
Lurasidone,Meclizine,1
Lurasidone,Melatonin,1
Lurasidone,Melperone,1
Lurasidone,Meprobamate,1
Lurasidone,Mequitazine,26
Lurasidone,Mesoridazine,1
Lurasidone,Methadone,1
Lurasidone,Methamphetamine,41
Lurasidone,Methotrimeprazine,5
Lurasidone,Methoxyflurane,1
Lurasidone,Methsuximide,1
Lurasidone,Methylergometrine,1
Lurasidone,Methylphenidate,1
Lurasidone,Methylphenobarbital,1
Lurasidone,Metoclopramide,1
Lurasidone,Midazolam,1
Lurasidone,Mifepristone,2
Lurasidone,Miglitol,4
Lurasidone,Mirtazapine,5
Lurasidone,Mitiglinide,4
Lurasidone,Mitotane,3
Lurasidone,Moclobemide,1
Lurasidone,Morphine,1
Lurasidone,Nabilone,5
Lurasidone,Naratriptan,1
Lurasidone,Nateglinide,4
Lurasidone,Nefazodone,2
Lurasidone,Netupitant,2
Macimorelin,Mesoridazine,6
Macimorelin,Methadone,6
Macimorelin,Methotrimeprazine,6
Macimorelin,Mifepristone,2
Macimorelin,Mitotane,3
Macimorelin,Nefazodone,0
Macimorelin,Netupitant,2
Macitentan,Methyldopa,7
Macitentan,Methylphenidate,9
Macitentan,Metoprolol,7
Macitentan,Mifepristone,2
Macitentan,Minaprine,7
Macitentan,Mitotane,3
Macitentan,Moclobemide,0
Macitentan,Modafinil,0
Macitentan,Molsidomine,7
Macitentan,Nebivolol,7
Macitentan,Nefazodone,2
Macitentan,Netupitant,2
Macitentan,Nicardipine,0
Malathion,Methylprednisolone,1
Malathion,Metoprolol,13
Malathion,Mexiletine,0
Malathion,Midostaurin,0
Malathion,Mometasone,1
Malathion,Nebivolol,13
Maprotiline,Meclizine,1
Maprotiline,Melatonin,1
Maprotiline,Melperone,1
Maprotiline,Meprobamate,1
Maprotiline,Mesoridazine,1
Maprotiline,Methadone,1
Maprotiline,Methotrimeprazine,5
Maprotiline,Methoxyflurane,1
Maprotiline,Methsuximide,1
Maprotiline,Methylphenobarbital,1
Maprotiline,Metoclopramide,1
Maprotiline,Metoprolol,0
Maprotiline,Mexiletine,0
Maprotiline,Midazolam,1
Maprotiline,Midostaurin,0
Maprotiline,Mifepristone,6
Maprotiline,Minaprine,1
Maprotiline,Mirabegron,0
Maprotiline,Mirtazapine,5
Maprotiline,Moclobemide,1
Maprotiline,Morphine,1
Maprotiline,Nabilone,5
Maprotiline,Naloxegol,2
Maprotiline,Naratriptan,1
Maprotiline,Nefazodone,1
Maprotiline,Nicardipine,0
Maraviroc,Mifepristone,2
Maraviroc,Mitotane,3
Maraviroc,Nefazodone,2
Maraviroc,Netupitant,2
Masoprocol,Mefenamicacid,1
Masoprocol,Meloxicam,1
Masoprocol,Metamizole,1
Masoprocol,Methotrexate,2
Masoprocol,Methylprednisolone,1
Masoprocol,Metoprolol,9
Masoprocol,Mometasone,1
Masoprocol,Morniflumate,1
Masoprocol,Mycophenolatemofetil,1
Masoprocol,Mycophenolicacid,1
Masoprocol,Nabumetone,1
Masoprocol,Naproxen,1
Masoprocol,Nebivolol,9
Mebendazole,Metronidazole,1
Mebendazole,Mifepristone,2
Mebendazole,Mitotane,3
Mebendazole,Naloxegol,2
Mebendazole,Nefazodone,0
Mebendazole,Netupitant,2
Meclizine,Melatonin,1
Meclizine,Melperone,1
Meclizine,Meprobamate,1
Meclizine,Mesoridazine,1
Meclizine,Methadone,1
Meclizine,Methamphetamine,21
Meclizine,Methotrimeprazine,5
Meclizine,Methoxyflurane,1
Meclizine,Methsuximide,1
Meclizine,Methylphenobarbital,1
Meclizine,Midazolam,1
Meclizine,Mirtazapine,5
Meclizine,Morphine,1
Meclizine,Nabilone,5
Meclizine,Nefazodone,1
Medroxyprogesteroneacetate,Methylphenobarbital,4
Medroxyprogesteroneacetate,Mifepristone,2
Medroxyprogesteroneacetate,Miglitol,4
Medroxyprogesteroneacetate,Mitiglinide,4
Medroxyprogesteroneacetate,Mitotane,3
Medroxyprogesteroneacetate,Mycophenolicacid,3
Medroxyprogesteroneacetate,Nateglinide,4
Medroxyprogesteroneacetate,Nefazodone,2
Medroxyprogesteroneacetate,Netupitant,2
Mefenamicacid,Meloxicam,1
Mefenamicacid,Metamizole,1
Mefenamicacid,Methotrexate,2
Mefenamicacid,Methylprednisolone,1
Mefenamicacid,Metoprolol,9
Mefenamicacid,Midostaurin,0
Mefenamicacid,Mifepristone,2
Mefenamicacid,Mometasone,1
Mefenamicacid,Morniflumate,1
Mefenamicacid,Mycophenolatemofetil,1
Mefenamicacid,Mycophenolicacid,1
Mefenamicacid,Nabumetone,1
Mefenamicacid,Naproxen,1
Mefenamicacid,Nebivolol,9
Mefenamicacid,Nicardipine,0
Mefloquine,Meprobamate,4
Mefloquine,Mesoridazine,2
Mefloquine,Methadone,6
Mefloquine,Methotrimeprazine,2
Mefloquine,Methsuximide,4
Mefloquine,Methylergometrine,1
Mefloquine,Methylphenobarbital,4
Mefloquine,Methylprednisolone,1
Mefloquine,Metoprolol,2
Mefloquine,Mifepristone,2
Mefloquine,Mitotane,3
Mefloquine,Mometasone,1
Mefloquine,Naloxegol,2
Mefloquine,Nebivolol,13
Mefloquine,Nefazodone,0
Mefloquine,Netupitant,2
Melatonin,Melperone,1
Melatonin,Meprobamate,1
Melatonin,Mesoridazine,1
Melatonin,Methadone,1
Melatonin,Methotrimeprazine,5
Melatonin,Methoxyflurane,1
Melatonin,Methsuximide,1
Melatonin,Methylphenobarbital,1
Melatonin,Mexiletine,0
Melatonin,Midazolam,1
Melatonin,Midostaurin,0
Melatonin,Mifepristone,2
Melatonin,Mirtazapine,5
Melatonin,Moclobemide,0
Melatonin,Modafinil,0
Melatonin,Morphine,1
Melatonin,Nabilone,5
Melatonin,Nefazodone,1
Melatonin,Nicardipine,9
Meloxicam,Metamizole,1
Meloxicam,Methotrexate,2
Meloxicam,Methylprednisolone,1
Meloxicam,Metoprolol,9
Meloxicam,Midostaurin,0
Meloxicam,Mifepristone,2
Meloxicam,Mitotane,3
Meloxicam,Mometasone,1
Meloxicam,Morniflumate,1
Meloxicam,Mycophenolatemofetil,1
Meloxicam,Mycophenolicacid,1
Meloxicam,Nabumetone,1
Meloxicam,Naproxen,1
Meloxicam,Nebivolol,9
Meloxicam,Nefazodone,0
Meloxicam,Netupitant,2
Meloxicam,Nicardipine,0
Melperone,Meprobamate,1
Melperone,Mequitazine,26
Melperone,Mesoridazine,1
Melperone,Methadone,1
Melperone,Methamphetamine,41
Melperone,Methotrimeprazine,5
Melperone,Methoxyflurane,1
Melperone,Methsuximide,1
Melperone,Methylphenidate,1
Melperone,Methylphenobarbital,1
Melperone,Metoclopramide,1
Melperone,Metoprolol,2
Melperone,Midazolam,1
Melperone,Mirtazapine,5
Melperone,Moclobemide,1
Melperone,Morphine,1
Melperone,Nabilone,5
Melperone,Naratriptan,1
Melperone,Nefazodone,1
Memantine,Methazolamide,19
Memantine,Methylprednisolone,1
Memantine,Metoprolol,13
Memantine,Mometasone,1
Memantine,Nebivolol,13
Menadione,Mexiletine,0
Menadione,Midostaurin,0
Meprobamate,Mesoridazine,1
Meprobamate,Methadone,1
Meprobamate,Methotrimeprazine,5
Meprobamate,Methoxyflurane,1
Meprobamate,Methsuximide,1
Meprobamate,Methylphenobarbital,1
Meprobamate,Mianserin,4
Meprobamate,Midazolam,1
Meprobamate,Mirtazapine,5
Meprobamate,Moclobemide,0
Meprobamate,Modafinil,0
Meprobamate,Morphine,1
Meprobamate,Nabilone,5
Meprobamate,Naloxegol,2
Meprobamate,Nefazodone,1
Meprobamate,Nicardipine,0
Mepyramine,Methamphetamine,21
Mepyramine,Metoprolol,2
Mequitazine,Mesoridazine,26
Mequitazine,Methadone,26
Mequitazine,Methamphetamine,21
Mequitazine,Methotrimeprazine,2
Mequitazine,Methylergometrine,1
Mequitazine,Metoprolol,0
Mequitazine,Midostaurin,2
Mequitazine,Minaprine,45
Mequitazine,Mirabegron,0
Mequitazine,Moclobemide,45
Mequitazine,Nicardipine,0
Mercaptopurine,Metamizole,43
Mersalyl,Methadone,1
Mersalyl,Morphine,1
Mesoridazine,Methadone,0
Mesoridazine,Methamphetamine,41
Mesoridazine,Methotrimeprazine,5
Mesoridazine,Methoxyflurane,1
Mesoridazine,Methsuximide,1
Mesoridazine,Methylphenidate,1
Mesoridazine,Methylphenobarbital,1
Mesoridazine,Metoclopramide,1
Mesoridazine,Metoprolol,0
Mesoridazine,Midazolam,1
Mesoridazine,Midostaurin,0
Mesoridazine,Mirabegron,0
Mesoridazine,Mirtazapine,5
Mesoridazine,Moclobemide,1
Mesoridazine,Morphine,1
Mesoridazine,Nabilone,5
Mesoridazine,Naratriptan,1
Mesoridazine,Nebivolol,7
Mesoridazine,Nefazodone,1
Mesoridazine,Nicardipine,0
Mestranol,Methylphenobarbital,4
Mestranol,Methylprednisolone,2
Mestranol,Midostaurin,0
Mestranol,Mifepristone,2
Mestranol,Miglitol,4
Mestranol,Mitiglinide,4
Mestranol,Modafinil,3
Mestranol,Mometasone,2
Mestranol,Mycophenolicacid,3
Mestranol,Nabumetone,44
Mestranol,Nateglinide,4
Mestranol,Nicardipine,0
Metamizole,Methimazole,43
Metamizole,Methotrexate,1
Metamizole,Methylprednisolone,1
Metamizole,Metoprolol,9
Metamizole,Mitoxantrone,43
Metamizole,Mometasone,1
Metamizole,Morniflumate,1
Metamizole,Mycophenolatemofetil,1
Metamizole,Mycophenolicacid,1
Metamizole,Nabumetone,1
Metamizole,Naproxen,1
Metamizole,Nebivolol,9
Metamizole,Nelarabine,43
Methadone,Methamphetamine,0
Methadone,Methazolamide,1
Methadone,Methotrimeprazine,5
Methadone,Methoxyflurane,0
Methadone,Methsuximide,1
Methadone,Methylergometrine,1
Methadone,Methylphenidate,0
Methadone,Methylphenobarbital,1
Methadone,Methyprylon,0
Methadone,Metoclopramide,1
Methadone,Metoprolol,2
Methadone,Metronidazole,6
Methadone,Mexiletine,0
Methadone,Mianserin,0
Methadone,Midazolam,5
Methadone,Midostaurin,0
Methadone,Minaprine,1
Methadone,Mirabegron,0
Methadone,Mirtazapine,5
Methadone,Mitotane,3
Methadone,Moclobemide,1
Methadone,Modafinil,0
Methadone,Morphine,0
Methadone,Nabilone,5
Methadone,Naloxegol,2
Methadone,Naltrexone,4
Methadone,Naratriptan,1
Methadone,Nateglinide,0
Methadone,Nebivolol,2
Methadone,Nefazodone,0
Methadone,Netupitant,2
Methadone,Nicardipine,0
Methamphetamine,Methazolamide,19
Methamphetamine,Methotrimeprazine,0
Methamphetamine,Metoprolol,2
Methamphetamine,Mianserin,4
Methamphetamine,Midodrine,1
Methamphetamine,Midostaurin,0
Methamphetamine,Minaprine,32
Methamphetamine,Mirabegron,0
Methamphetamine,Mirtazapine,9
Methamphetamine,Moclobemide,32
Methamphetamine,Morphine,46
Methamphetamine,Nabilone,22
Methamphetamine,Nebivolol,20
Methamphetamine,Nicardipine,0
Methazolamide,Methyldopa,1
Methazolamide,Methylergometrine,1
Methazolamide,Methylphenobarbital,7
Methazolamide,Metoprolol,2
Methazolamide,Morphine,1
Methazolamide,Nabilone,1
Methazolamide,Nebivolol,1
Methazolamide,Nicardipine,1
Methimazole,Methylergometrine,1
Methimazole,Metoprolol,2
Methotrexate,Mycophenolatemofetil,2
Methotrexate,Mycophenolicacid,2
Methotrexate,Nabumetone,2
Methotrexate,Naproxen,2
Methotrimeprazine,Methoxyflurane,5
Methotrimeprazine,Methsuximide,5
Methotrimeprazine,Methylphenidate,1
Methotrimeprazine,Methylphenobarbital,5
Methotrimeprazine,Methyprylon,0
Methotrimeprazine,Metoprolol,2
Methotrimeprazine,Mexiletine,0
Methotrimeprazine,Mianserin,0
Methotrimeprazine,Midazolam,5
Methotrimeprazine,Midostaurin,0
Methotrimeprazine,Mifepristone,6
Methotrimeprazine,Miglitol,4
Methotrimeprazine,Minaprine,0
Methotrimeprazine,Mirabegron,0
Methotrimeprazine,Mirtazapine,5
Methotrimeprazine,Mitiglinide,4
Methotrimeprazine,Moclobemide,0
Methotrimeprazine,Morphine,5
Methotrimeprazine,Nabilone,5
Methotrimeprazine,Naratriptan,1
Methotrimeprazine,Nateglinide,0
Methotrimeprazine,Nebivolol,2
Methotrimeprazine,Nefazodone,0
Methotrimeprazine,Netupitant,0
Methotrimeprazine,Nicardipine,0
Methoxyflurane,Methsuximide,1
Methoxyflurane,Methylphenidate,32
Methoxyflurane,Methylphenobarbital,1
Methoxyflurane,Metoprolol,0
Methoxyflurane,Mexiletine,0
Methoxyflurane,Midazolam,1
Methoxyflurane,Midostaurin,0
Methoxyflurane,Mifepristone,2
Methoxyflurane,Mirabegron,0
Methoxyflurane,Mirtazapine,5
Methoxyflurane,Mitotane,3
Methoxyflurane,Morphine,1
Methoxyflurane,Nabilone,5
Methoxyflurane,Nefazodone,0
Methoxyflurane,Netupitant,2
Methoxyflurane,Nicardipine,0
Methsuximide,Methylphenobarbital,1
Methsuximide,Mianserin,4
Methsuximide,Miconazole,15
Methsuximide,Midazolam,1
Methsuximide,Miltefosine,15
Methsuximide,Mirtazapine,5
Methsuximide,Moclobemide,0
Methsuximide,Modafinil,0
Methsuximide,Morphine,1
Methsuximide,Nabilone,5
Methsuximide,Nefazodone,1
Methsuximide,Nicardipine,0
Methyldopa,Methylergometrine,23
Methyldopa,Methylphenidate,9
Methyldopa,Methylphenobarbital,7
Methyldopa,Metoprolol,7
Methyldopa,Molsidomine,7
Methyldopa,Morphine,1
Methyldopa,Nabilone,1
Methyldopa,Nebivolol,7
Methyldopa,Nicardipine,7
Methylergometrine,Methylprednisolone,1
Methylergometrine,Metoprolol,33
Methylergometrine,Metronidazole,1
Methylergometrine,Metyrapone,1
Methylergometrine,Miconazole,1
Methylergometrine,Midazolam,1
Methylergometrine,Midodrine,23
Methylergometrine,Mifepristone,1
Methylergometrine,Mirabegron,23
Methylergometrine,Mirtazapine,1
Methylergometrine,Mitoxantrone,1
Methylergometrine,Modafinil,1
Methylergometrine,Naratriptan,33
Methylergometrine,Nebivolol,23
Methylergometrine,Netupitant,1
Methylergometrine,Nicardipine,1
Methylnaltrexone,Metoprolol,2
Methylnaltrexone,Naldemedine,1
Methylnaltrexone,Nalmefene,1
Methylnaltrexone,Naloxegol,1
Methylnaltrexone,Naloxone,1
Methylnaltrexone,Naltrexone,1
Methylphenidate,Metoprolol,2
Methylphenidate,Midostaurin,0
Methylphenidate,Minaprine,32
Methylphenidate,Mirabegron,0
Methylphenidate,Mirtazapine,1
Methylphenidate,Moclobemide,32
Methylphenidate,Nebivolol,9
Methylphenidate,Nicardipine,9
Methylphenobarbital,Metoprolol,3
Methylphenobarbital,Mianserin,5
Methylphenobarbital,Midazolam,1
Methylphenobarbital,Mirtazapine,5
Methylphenobarbital,Moclobemide,0
Methylphenobarbital,Modafinil,0
Methylphenobarbital,Morphine,1
Methylphenobarbital,Nabilone,5
Methylphenobarbital,Nebivolol,3
Methylphenobarbital,Nefazodone,1
Methylphenobarbital,Nicardipine,0
Methylprednisolone,Methyltestosterone,36
Methylprednisolone,Metoclopramide,1
Methylprednisolone,Mifepristone,4
Methylprednisolone,Miglitol,4
Methylprednisolone,Minaprine,1
Methylprednisolone,Mitiglinide,4
Methylprednisolone,Mitotane,3
Methylprednisolone,Mycophenolatemofetil,1
Methylprednisolone,Mycophenolicacid,1
Methylprednisolone,Nabumetone,1
Methylprednisolone,Nandrolonedecanoate,36
Methylprednisolone,Naproxen,1
Methylprednisolone,Nateglinide,4
Methylprednisolone,Nefazodone,2
Methylprednisolone,Neostigmine,1
Methylprednisolone,Netupitant,2
Methyltestosterone,Mifepristone,2
Methyltestosterone,Miglitol,10
Methyltestosterone,Mitotane,3
Methyltestosterone,Mometasone,36
Methyltestosterone,Nateglinide,10
Methyltestosterone,Nefazodone,0
Methyltestosterone,Netupitant,2
Methyprylon,Metoprolol,0
Methyprylon,Midostaurin,0
Methyprylon,Mirabegron,0
Methyprylon,Nicardipine,0
Metoclopramide,Metoprolol,2
Metoclopramide,Midostaurin,0
Metoclopramide,Mifepristone,6
Metoclopramide,Mirabegron,0
Metoclopramide,Mirtazapine,1
Metoclopramide,Moclobemide,1
Metoclopramide,Mometasone,1
Metoclopramide,Naratriptan,1
Metoclopramide,Nebivolol,13
Metoclopramide,Nefazodone,1
Metoclopramide,Nicardipine,0
Metoprolol,Mexiletine,0
Metoprolol,Mianserin,2
Metoprolol,Miconazole,2
Metoprolol,Midodrine,2
Metoprolol,Midostaurin,2
Metoprolol,Mifepristone,2
Metoprolol,Minaprine,13
Metoprolol,Mirabegron,9
Metoprolol,Mirtazapine,2
Metoprolol,Moclobemide,2
Metoprolol,Modafinil,0
Metoprolol,Molsidomine,7
Metoprolol,Morphine,0
Metoprolol,Mycophenolatemofetil,9
Metoprolol,Mycophenolicacid,9
Metoprolol,Nabilone,1
Metoprolol,Nabumetone,9
Metoprolol,Naloxegol,2
Metoprolol,Naproxen,9
Metoprolol,Nateglinide,0
Metoprolol,Nebivolol,2
Metoprolol,Nefazodone,2
Metoprolol,Neostigmine,13
Metoprolol,Netupitant,0
Metoprolol,Niacin,2
Metoprolol,Nicardipine,2
Metronidazole,Midostaurin,0
Metronidazole,Mifepristone,2
Metronidazole,Mitotane,3
Metronidazole,Mycophenolicacid,3
Metronidazole,Nefazodone,0
Metronidazole,Netupitant,2
Metronidazole,Nicardipine,0
Mexiletine,Mianserin,0
Mexiletine,Midostaurin,0
Mexiletine,Mifepristone,2
Mexiletine,Mirabegron,0
Mexiletine,Mirtazapine,0
Mexiletine,Mitotane,3
Mexiletine,Nabumetone,0
Mexiletine,Naproxen,0
Mexiletine,Nefazodone,0
Mexiletine,Netupitant,2
Mexiletine,Nicardipine,0
Mianserin,Midostaurin,0
Mianserin,Mifepristone,2
Mianserin,Minaprine,1
Mianserin,Mirabegron,0
Mianserin,Mitotane,3
Mianserin,Moclobemide,1
Mianserin,Nefazodone,0
Mianserin,Netupitant,2
Mianserin,Nicardipine,0
Miconazole,Mifepristone,2
Miconazole,Mitotane,3
Miconazole,Naloxegol,2
Miconazole,Nefazodone,0
Miconazole,Netupitant,2
Miconazole,Nicardipine,15
Midazolam,Mifepristone,2
Midazolam,Mirtazapine,5
Midazolam,Mitotane,3
Midazolam,Morphine,1
Midazolam,Nabilone,5
Midazolam,Naloxegol,2
Midazolam,Nefazodone,0
Midazolam,Netupitant,2
Midodrine,Minaprine,32
Midodrine,Mirtazapine,54
Midodrine,Moclobemide,32
Midodrine,Nabilone,22
Midodrine,Nebivolol,13
Midostaurin,Mifepristone,2
Midostaurin,Minaprine,0
Midostaurin,Mirabegron,0
Midostaurin,Mirtazapine,0
Midostaurin,Mitotane,3
Midostaurin,Moclobemide,0
Midostaurin,Montelukast,0
Midostaurin,Morphine,0
Midostaurin,Nabiximols,0
Midostaurin,Nabumetone,0
